nombre,weight_class,Genre,Fight,Year,total_rounds_fought,total_title_bouts,current_win_streak,current_lose_streak,longest_win_streak,wins,losses,draw,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,Stance,ID_peleador
Cathal Pendred,Error,Male,2014-07-19,2014,14,0,4,0,4,4,1,0,0,1,2,0,1,0,Orthodox,2579
Cathal Pendred,Welterweight,Male,2015-07-11,2015,11,0,4,0,4,4,0,0,0,1,2,0,1,0,Orthodox,2579
Cathal Pendred,Welterweight,Male,2015-01-18,2015,11,0,4,0,4,4,0,0,0,1,2,0,1,0,Orthodox,2579
Cathal Pendred,Welterweight,Male,2014-10-04,2014,11,0,4,0,4,4,0,0,0,1,2,0,1,0,Orthodox,2579
Cathal Pendred,Welterweight,Male,2015-06-13,2015,8,0,3,0,3,3,0,0,0,1,1,0,1,0,Orthodox,2579
Leonardo Morales,Bantamweight,Male,2015-06-06,2015,3,1,0,1,0,0,1,0,0,0,0,0,0,0,Southpaw,2580
Leonardo Morales,Peso_Pactado,Male,2014-11-15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southpaw,2580
Justin Edwards,Error,Male,2013-08-28,2013,10,0,0,1,1,2,2,0,0,0,1,0,1,0,Orthodox,2581
Justin Edwards,Error,Male,2011-09-17,2011,10,0,0,1,1,2,2,0,0,0,1,0,1,0,Orthodox,2581
Justin Edwards,Lightweight,Male,2015-06-06,2015,14,0,0,1,1,2,4,0,0,0,1,0,1,0,Orthodox,2581
Justin Edwards,Lightweight,Male,2014-01-15,2014,14,0,0,1,1,2,4,0,0,0,1,0,1,0,Orthodox,2581
Justin Edwards,Lightweight,Male,2011-11-05,2011,14,0,0,1,1,2,4,0,0,0,1,0,1,0,Orthodox,2581
Justin Edwards,Peso_Pactado,Male,2012-10-05,2012,9,0,0,1,1,1,2,0,0,0,1,0,0,0,Orthodox,2581
Justin Edwards,Peso_Pactado,Male,2011-06-04,2011,9,0,0,1,1,1,2,0,0,0,1,0,0,0,Orthodox,2581
Ryan Jimmo,Light heavyweight,Male,2014-04-16,2014,9,0,1,0,1,2,2,0,0,0,1,1,0,0,Orthodox,2582
Ryan Jimmo,Light heavyweight,Male,2013-06-15,2013,9,0,1,0,1,2,2,0,0,0,1,1,0,0,Orthodox,2582
Ryan Jimmo,Light heavyweight,Male,2015-05-30,2015,12,0,1,0,1,3,3,0,0,0,1,2,0,0,Orthodox,2582
Ryan Jimmo,Light heavyweight,Male,2014-06-14,2014,12,0,1,0,1,3,3,0,0,0,1,2,0,0,Orthodox,2582
Ryan Jimmo,Light heavyweight,Male,2013-10-26,2013,12,0,1,0,1,3,3,0,0,0,1,2,0,0,Orthodox,2582
Ryan Jimmo,Light heavyweight,Male,2012-07-21,2012,12,0,1,0,1,3,3,0,0,0,1,2,0,0,Orthodox,2582
Ryan Jimmo,Error,Male,2013-02-16,2013,1,0,1,0,1,1,0,0,0,0,0,1,0,0,Orthodox,2582
Norman Parke,Lightweight,Male,2016-02-27,2016,23,1,3,0,3,5,3,0,0,0,4,1,0,0,Southpaw,2583
Norman Parke,Lightweight,Male,2015-10-24,2015,23,1,3,0,3,5,3,0,0,0,4,1,0,0,Southpaw,2583
Norman Parke,Lightweight,Male,2015-01-18,2015,23,1,3,0,3,5,3,0,0,0,4,1,0,0,Southpaw,2583
Norman Parke,Lightweight,Male,2014-07-19,2014,23,1,3,0,3,5,3,0,0,0,4,1,0,0,Southpaw,2583
Norman Parke,Lightweight,Male,2013-10-26,2013,23,1,3,0,3,5,3,0,0,0,4,1,0,0,Southpaw,2583
Norman Parke,Lightweight,Male,2013-07-06,2013,23,1,3,0,3,5,3,0,0,0,4,1,0,0,Southpaw,2583
Norman Parke,Lightweight,Male,2015-05-30,2015,17,1,3,0,3,4,2,0,0,0,3,1,0,0,Southpaw,2583
Norman Parke,Lightweight,Male,2014-03-23,2014,17,1,3,0,3,4,2,0,0,0,3,1,0,0,Southpaw,2583
Norman Parke,Lightweight,Male,2012-12-14,2012,17,1,3,0,3,4,2,0,0,0,3,1,0,0,Southpaw,2583
Josh Sampo,Flyweight,Male,2013-11-30,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2584
Josh Sampo,Flyweight,Male,2015-05-23,2015,6,0,1,0,1,1,2,0,0,0,0,0,1,0,Orthodox,2584
Josh Sampo,Flyweight,Male,2014-07-19,2014,6,0,1,0,1,1,2,0,0,0,0,0,1,0,Orthodox,2584
Josh Sampo,Flyweight,Male,2014-02-22,2014,6,0,1,0,1,1,2,0,0,0,0,0,1,0,Orthodox,2584
Constantinos Philippou,Middleweight,Male,2012-07-07,2012,10,0,0,1,3,3,1,0,0,1,1,1,0,0,Orthodox,2585
Constantinos Philippou,Middleweight,Male,2011-03-19,2011,10,0,0,1,3,3,1,0,0,1,1,1,0,0,Orthodox,2585
Constantinos Philippou,Peso_Pactado,Male,2014-05-10,2014,20,0,0,1,5,5,3,0,0,1,2,2,0,0,Orthodox,2585
Constantinos Philippou,Error,Male,2013-09-21,2013,16,0,0,1,5,5,1,0,0,1,2,2,0,0,Orthodox,2585
Constantinos Philippou,Middleweight,Male,2015-05-16,2015,21,0,0,1,5,6,3,0,0,1,2,3,0,0,Orthodox,2585
Constantinos Philippou,Middleweight,Male,2012-12-29,2012,21,0,0,1,5,6,3,0,0,1,2,3,0,0,Orthodox,2585
Constantinos Philippou,Middleweight,Male,2011-12-10,2011,21,0,0,1,5,6,3,0,0,1,2,3,0,0,Orthodox,2585
Constantinos Philippou,Middleweight,Male,2011-08-06,2011,21,0,0,1,5,6,3,0,0,1,2,3,0,0,Orthodox,2585
Constantinos Philippou,Peso_Pactado,Male,2014-01-15,2014,19,0,0,1,5,5,2,0,0,1,2,2,0,0,Orthodox,2585
Constantinos Philippou,Error,Male,2012-03-02,2012,7,0,0,1,2,2,1,0,0,1,0,1,0,0,Orthodox,2585
Luke Barnatt,Middleweight,Male,2014-11-22,2014,9,0,3,0,3,3,1,0,0,0,1,1,1,0,Orthodox,2586
Luke Barnatt,Middleweight,Male,2014-05-31,2014,9,0,3,0,3,3,1,0,0,0,1,1,1,0,Orthodox,2586
Luke Barnatt,Middleweight,Male,2013-04-13,2013,9,0,3,0,3,3,1,0,0,0,1,1,1,0,Orthodox,2586
Luke Barnatt,Peso_Pactado,Male,2014-03-08,2014,5,0,2,0,2,2,0,0,0,0,1,0,1,0,Orthodox,2586
Luke Barnatt,Peso_Pactado,Male,2013-10-26,2013,5,0,2,0,2,2,0,0,0,0,1,0,1,0,Orthodox,2586
Luke Barnatt,Middleweight,Male,2015-05-16,2015,12,0,3,0,3,3,2,0,0,0,1,1,1,0,Orthodox,2586
Yui Chul Nam,Featherweight,Male,2015-11-28,2015,6,0,1,0,1,1,1,0,0,1,0,0,0,0,Orthodox,2587
Yui Chul Nam,Featherweight,Male,2015-05-16,2015,3,0,1,0,1,1,0,0,0,1,0,0,0,0,Orthodox,2587
Yui Chul Nam,Peso_Pactado,Male,2014-03-01,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2587
Yao Zhikui,Flyweight,Male,2016-11-26,2016,7,0,0,1,1,1,2,0,0,1,0,0,0,0,Orthodox,2588
Yao Zhikui,Flyweight,Male,2015-11-28,2015,7,0,0,1,1,1,2,0,0,1,0,0,0,0,Orthodox,2588
Yao Zhikui,Error,Male,2014-08-23,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2588
Yao Zhikui,Flyweight,Male,2015-05-16,2015,3,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,2588
Royston Wee,Bantamweight,Male,2014-01-04,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2589
Royston Wee,Peso_Pactado,Male,2015-05-16,2015,6,0,2,0,2,2,0,0,0,1,1,0,0,0,Orthodox,2589
Royston Wee,Error,Male,2014-08-23,2014,3,0,1,0,1,1,0,0,0,0,1,0,0,0,Orthodox,2589
Lisa Ellis,Peso_Pactado,Women,2015-05-09,2015,2,0,0,1,0,0,1,0,0,0,0,0,0,0,No especificado,2590
Lisa Ellis,Strawweight,Women,2014-12-12,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No especificado,2590
Jonavin Webb,Welterweight,Male,2016-02-21,2016,3,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,2591
Jonavin Webb,Welterweight,Male,2015-05-09,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2591
Brad Scott,Welterweight,Male,2018-05-27,2018,16,1,0,1,1,3,4,0,0,1,0,0,2,0,Orthodox,2592
Brad Scott,Welterweight,Male,2014-03-08,2014,16,1,0,1,1,3,4,0,0,1,0,0,2,0,Orthodox,2592
Brad Scott,Error,Male,2017-08-05,2017,15,1,0,1,1,3,3,0,0,1,0,0,2,0,Orthodox,2592
Brad Scott,Error,Male,2017-03-18,2017,15,1,0,1,1,3,3,0,0,1,0,0,2,0,Orthodox,2592
Brad Scott,Error,Male,2016-02-27,2016,15,1,0,1,1,3,3,0,0,1,0,0,2,0,Orthodox,2592
Brad Scott,Error,Male,2013-10-26,2013,15,1,0,1,1,3,3,0,0,1,0,0,2,0,Orthodox,2592
Brad Scott,Peso_Pactado,Male,2015-05-09,2015,7,1,0,1,1,1,2,0,0,0,0,0,1,0,Orthodox,2592
Brad Scott,Peso_Pactado,Male,2012-12-14,2012,7,1,0,1,1,1,2,0,0,0,0,0,1,0,Orthodox,2592
Kyoji Horiguchi,Flyweight,Male,2016-11-19,2016,20,1,4,0,4,6,1,0,0,0,4,2,0,0,Orthodox,2593
Kyoji Horiguchi,Flyweight,Male,2016-05-08,2016,20,1,4,0,4,6,1,0,0,0,4,2,0,0,Orthodox,2593
Kyoji Horiguchi,Flyweight,Male,2015-09-26,2015,20,1,4,0,4,6,1,0,0,0,4,2,0,0,Orthodox,2593
Kyoji Horiguchi,Flyweight,Male,2015-01-03,2015,20,1,4,0,4,6,1,0,0,0,4,2,0,0,Orthodox,2593
Kyoji Horiguchi,Flyweight,Male,2014-09-20,2014,20,1,4,0,4,6,1,0,0,0,4,2,0,0,Orthodox,2593
Kyoji Horiguchi,Flyweight,Male,2014-05-10,2014,20,1,4,0,4,6,1,0,0,0,4,2,0,0,Orthodox,2593
Kyoji Horiguchi,Flyweight,Male,2015-04-25,2015,9,0,4,0,4,4,0,0,0,0,2,2,0,0,Orthodox,2593
Kyoji Horiguchi,Peso_Pactado,Male,2013-10-19,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2593
Fabio Maldonado,Light heavyweight,Male,2015-11-07,2015,26,0,1,0,3,5,5,0,0,1,2,2,0,0,Orthodox,2594
Fabio Maldonado,Light heavyweight,Male,2014-10-25,2014,26,0,1,0,3,5,5,0,0,1,2,2,0,0,Orthodox,2594
Fabio Maldonado,Light heavyweight,Male,2013-05-18,2013,26,0,1,0,3,5,5,0,0,1,2,2,0,0,Orthodox,2594
Fabio Maldonado,Light heavyweight,Male,2011-06-04,2011,26,0,1,0,3,5,5,0,0,1,2,2,0,0,Orthodox,2594
Fabio Maldonado,Peso_Pactado,Male,2013-10-09,2013,14,0,1,0,1,2,3,0,0,0,1,1,0,0,Orthodox,2594
Fabio Maldonado,Error,Male,2014-03-23,2014,17,0,1,0,2,3,3,0,0,1,1,1,0,0,Orthodox,2594
Fabio Maldonado,Light heavyweight,Male,2015-04-25,2015,23,0,1,0,3,5,4,0,0,1,2,2,0,0,Orthodox,2594
Fabio Maldonado,Light heavyweight,Male,2012-10-13,2012,23,0,1,0,3,5,4,0,0,1,2,2,0,0,Orthodox,2594
Fabio Maldonado,Light heavyweight,Male,2012-05-15,2012,23,0,1,0,3,5,4,0,0,1,2,2,0,0,Orthodox,2594
Fabio Maldonado,Peso_Pactado,Male,2014-05-31,2014,20,0,1,0,3,4,3,0,0,1,2,1,0,0,Orthodox,2594
Fabio Maldonado,Peso_Pactado,Male,2010-10-16,2010,20,0,1,0,3,4,3,0,0,1,2,1,0,0,Orthodox,2594
Sarah Kaufman,Peso_Pactado,Women,2015-12-19,2015,8,0,0,1,1,1,2,0,0,0,1,0,0,0,Orthodox,2595
Sarah Kaufman,Peso_Pactado,Women,2013-10-19,2013,8,0,0,1,1,1,2,0,0,0,1,0,0,0,Orthodox,2595
Sarah Kaufman,Bantamweight,Women,2014-04-16,2014,3,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,2595
Sarah Kaufman,Bantamweight,Women,2015-04-25,2015,6,0,0,1,1,1,1,0,0,0,1,0,0,0,Orthodox,2595
David Michaud,Lightweight,Male,2014-12-13,2014,3,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,2596
David Michaud,Error,Male,2014-05-24,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2596
David Michaud,Lightweight,Male,2015-04-25,2015,6,0,0,1,1,1,1,0,0,0,1,0,0,0,Orthodox,2596
Chris Clements,Welterweight,Male,2013-09-21,2013,6,0,1,0,1,1,1,0,0,1,0,0,0,0,Orthodox,2597
Chris Clements,Welterweight,Male,2012-07-21,2012,6,0,1,0,1,1,1,0,0,1,0,0,0,0,Orthodox,2597
Chris Clements,Welterweight,Male,2015-04-25,2015,9,0,1,0,1,2,2,0,0,1,0,1,0,0,Orthodox,2597
Chris Clements,Welterweight,Male,2014-11-07,2014,9,0,1,0,1,2,2,0,0,1,0,1,0,0,Orthodox,2597
Chris Clements,Welterweight,Male,2012-04-21,2012,9,0,1,0,1,2,2,0,0,1,0,1,0,0,Orthodox,2597
Aisling Daly,Strawweight,Women,2015-10-24,2015,4,0,1,0,1,1,1,0,0,0,0,0,1,0,Orthodox,2598
Aisling Daly,Strawweight,Women,2014-12-12,2014,4,0,1,0,1,1,1,0,0,0,0,0,1,0,Orthodox,2598
Aisling Daly,Strawweight,Women,2015-04-25,2015,1,0,1,0,1,1,0,0,0,0,0,0,1,0,Orthodox,2598
Jimy Hettes,Featherweight,Male,2013-10-26,2013,8,0,2,0,2,2,1,0,0,0,1,0,1,0,Southpaw,2599
Jimy Hettes,Featherweight,Male,2011-08-14,2011,8,0,2,0,2,2,1,0,0,0,1,0,1,0,Southpaw,2599
Jimy Hettes,Peso_Pactado,Male,2012-09-22,2012,5,0,2,0,2,2,0,0,0,0,1,0,1,0,Southpaw,2599
Jimy Hettes,Featherweight,Male,2015-04-18,2015,13,0,2,0,2,3,2,0,0,0,1,0,2,0,Southpaw,2599
Jimy Hettes,Peso_Pactado,Male,2014-03-15,2014,10,0,2,0,2,3,1,0,0,0,1,0,2,0,Southpaw,2599
Jimy Hettes,Error,Male,2011-12-30,2011,2,0,1,0,1,1,0,0,0,0,0,0,1,0,Southpaw,2599
Sheldon Westcott,Welterweight,Male,2016-01-02,2016,5,1,0,2,0,0,2,0,0,0,0,0,0,0,Southpaw,2600
Sheldon Westcott,Error,Male,2014-04-16,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southpaw,2600
Sheldon Westcott,Welterweight,Male,2015-04-11,2015,2,1,0,1,0,0,1,0,0,0,0,0,0,0,Southpaw,2600
Mirko Filipovic,Peso_Pactado,Male,2010-02-20,2010,9,0,1,0,1,2,3,0,0,0,0,2,0,0,Southpaw,2601
Mirko Filipovic,Error,Male,2011-10-29,2011,20,0,1,0,2,4,5,0,0,0,0,2,1,1,Southpaw,2601
Mirko Filipovic,Error,Male,2011-03-19,2011,20,0,1,0,2,4,5,0,0,0,0,2,1,1,Southpaw,2601
Mirko Filipovic,Error,Male,2010-06-12,2010,20,0,1,0,2,4,5,0,0,0,0,2,1,1,Southpaw,2601
Mirko Filipovic,Error,Male,2009-06-13,2009,20,0,1,0,2,4,5,0,0,0,0,2,1,1,Southpaw,2601
Mirko Filipovic,Heavyweight,Male,2007-02-03,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southpaw,2601
Mirko Filipovic,Peso_Pactado,Male,2015-04-11,2015,23,0,1,0,2,4,6,0,0,0,0,2,1,1,Southpaw,2601
Mirko Filipovic,Peso_Pactado,Male,2010-09-25,2010,23,0,1,0,2,4,6,0,0,0,0,2,1,1,Southpaw,2601
Mirko Filipovic,Peso_Pactado,Male,2007-09-08,2007,23,0,1,0,2,4,6,0,0,0,0,2,1,1,Southpaw,2601
Mirko Filipovic,Peso_Pactado,Male,2007-04-21,2007,23,0,1,0,2,4,6,0,0,0,0,2,1,1,Southpaw,2601
Mirko Filipovic,Error,Male,2009-09-19,2009,6,0,1,0,1,2,2,0,0,0,0,2,0,0,Southpaw,2601
Rocky Lee,Error,Male,2015-04-11,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2602
Robert Peralta,Featherweight,Male,2013-12-28,2013,10,0,1,0,1,2,2,0,0,0,1,1,0,0,Orthodox,2603
Robert Peralta,Featherweight,Male,2011-09-17,2011,10,0,1,0,1,2,2,0,0,0,1,1,0,0,Orthodox,2603
Robert Peralta,Peso_Pactado,Male,2015-04-04,2015,17,0,1,0,2,4,3,0,0,1,1,2,0,0,Orthodox,2603
Robert Peralta,Featherweight,Male,2014-08-16,2014,16,0,1,0,2,4,2,0,0,1,1,2,0,0,Orthodox,2603
Robert Peralta,Featherweight,Male,2014-05-31,2014,16,0,1,0,2,4,2,0,0,1,1,2,0,0,Orthodox,2603
Robert Peralta,Featherweight,Male,2013-04-06,2013,16,0,1,0,2,4,2,0,0,1,1,2,0,0,Orthodox,2603
Robert Peralta,Featherweight,Male,2012-09-29,2012,16,0,1,0,2,4,2,0,0,1,1,2,0,0,Orthodox,2603
Robert Peralta,Featherweight,Male,2011-11-12,2011,16,0,1,0,2,4,2,0,0,1,1,2,0,0,Orthodox,2603
Justin Jones,Error,Male,2015-04-04,2015,3,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,2604
Justin Jones,Peso_Pactado,Male,2014-12-06,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2604
Shayna Baszler,Peso_Pactado,Women,2015-03-21,2015,2,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,2605
Shayna Baszler,Bantamweight,Women,2014-08-30,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2605
Ryan LaFlare,Welterweight,Male,2018-10-06,2018,28,0,4,0,4,7,2,0,0,0,7,0,0,0,Southpaw,2606
Ryan LaFlare,Welterweight,Male,2018-04-21,2018,28,0,4,0,4,7,2,0,0,0,7,0,0,0,Southpaw,2606
Ryan LaFlare,Welterweight,Male,2017-07-22,2017,28,0,4,0,4,7,2,0,0,0,7,0,0,0,Southpaw,2606
Ryan LaFlare,Welterweight,Male,2017-02-11,2017,28,0,4,0,4,7,2,0,0,0,7,0,0,0,Southpaw,2606
Ryan LaFlare,Welterweight,Male,2015-12-11,2015,28,0,4,0,4,7,2,0,0,0,7,0,0,0,Southpaw,2606
Ryan LaFlare,Welterweight,Male,2015-03-21,2015,12,0,4,0,4,4,0,0,0,0,4,0,0,0,Southpaw,2606
Ryan LaFlare,Welterweight,Male,2014-04-11,2014,12,0,4,0,4,4,0,0,0,0,4,0,0,0,Southpaw,2606
Ryan LaFlare,Welterweight,Male,2013-12-14,2013,12,0,4,0,4,4,0,0,0,0,4,0,0,0,Southpaw,2606
Ryan LaFlare,Welterweight,Male,2013-11-09,2013,12,0,4,0,4,4,0,0,0,0,4,0,0,0,Southpaw,2606
Ryan LaFlare,Welterweight,Male,2013-04-06,2013,12,0,4,0,4,4,0,0,0,0,4,0,0,0,Southpaw,2606
Katsunori Kikuno,Featherweight,Male,2015-09-26,2015,7,0,1,0,1,2,2,0,0,0,1,0,1,0,Orthodox,2607
Katsunori Kikuno,Featherweight,Male,2014-09-20,2014,7,0,1,0,1,2,2,0,0,0,1,0,1,0,Orthodox,2607
Katsunori Kikuno,Error,Male,2014-01-04,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2607
Katsunori Kikuno,Featherweight,Male,2015-03-21,2015,6,0,1,0,1,2,1,0,0,0,1,0,1,0,Orthodox,2607
Katsunori Kikuno,Peso_Pactado,Male,2014-05-24,2014,3,0,1,0,1,1,0,0,0,0,1,0,0,0,Orthodox,2607
Josh Koscheck,Welterweight,Male,2013-11-16,2013,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2013-02-23,2013,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2012-02-04,2012,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2010-05-08,2010,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2009-09-19,2009,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2008-12-10,2008,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2008-07-05,2008,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2008-03-01,2008,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2007-04-07,2007,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2006-12-13,2006,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2006-08-17,2006,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2006-06-28,2006,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2006-04-06,2006,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2005-08-06,2005,48,1,2,0,5,15,7,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Error,Male,2012-05-05,2012,44,1,2,0,5,15,5,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Error,Male,2009-11-21,2009,44,1,2,0,5,15,5,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Error,Male,2005-04-09,2005,44,1,2,0,5,15,5,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2015-03-21,2015,51,1,2,0,5,15,9,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2015-02-28,2015,51,1,2,0,5,15,9,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2011-09-24,2011,51,1,2,0,5,15,9,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2009-02-21,2009,51,1,2,0,5,15,9,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Welterweight,Male,2008-10-25,2008,51,1,2,0,5,15,9,0,0,1,5,6,3,0,Orthodox,2608
Josh Koscheck,Error,Male,2005-10-03,2005,2,0,2,0,2,2,0,0,0,0,0,1,1,0,Orthodox,2608
Josh Koscheck,Peso_Pactado,Male,2010-12-11,2010,35,0,2,0,5,13,4,0,0,0,5,5,3,0,Orthodox,2608
Josh Koscheck,Peso_Pactado,Male,2007-08-25,2007,35,0,2,0,5,13,4,0,0,0,5,5,3,0,Orthodox,2608
Cain Carrizosa,Lightweight,Male,2015-03-21,2015,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,2609
Cain Carrizosa,Lightweight,Male,2014-08-30,2014,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,2609
Roger Narvaez,Middleweight,Male,2015-03-14,2015,5,0,0,1,1,1,1,0,0,1,0,0,0,0,Southpaw,2610
Roger Narvaez,Middleweight,Male,2014-11-22,2014,5,0,0,1,1,1,1,0,0,1,0,0,0,0,Southpaw,2610
Roger Narvaez,Peso_Pactado,Male,2014-06-07,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southpaw,2610
Sam Stout,Lightweight,Male,2015-08-23,2015,50,0,1,0,2,9,10,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2014-04-16,2014,50,0,1,0,2,9,10,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2013-12-14,2013,50,0,1,0,2,9,10,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2013-02-23,2013,50,0,1,0,2,9,10,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2012-11-17,2012,50,0,1,0,2,9,10,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2012-06-22,2012,50,0,1,0,2,9,10,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2010-10-23,2010,50,0,1,0,2,9,10,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2010-01-02,2010,50,0,1,0,2,9,10,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2009-04-18,2009,50,0,1,0,2,9,10,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2008-01-19,2008,50,0,1,0,2,9,10,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2006-03-04,2006,50,0,1,0,2,9,10,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Error,Male,2013-06-15,2013,41,0,1,0,2,8,7,0,0,3,4,1,0,0,Orthodox,2611
Sam Stout,Peso_Pactado,Male,2010-05-08,2010,22,0,1,0,2,4,4,0,0,1,3,0,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2015-03-14,2015,48,0,1,0,2,9,9,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2011-06-11,2011,48,0,1,0,2,9,9,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2008-10-18,2008,48,0,1,0,2,9,9,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2008-04-19,2008,48,0,1,0,2,9,9,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Lightweight,Male,2007-06-12,2007,48,0,1,0,2,9,9,0,0,3,5,1,0,0,Orthodox,2611
Sam Stout,Error,Male,2012-01-14,2012,29,0,1,0,2,6,5,0,0,2,3,1,0,0,Orthodox,2611
Sam Stout,Error,Male,2006-06-24,2006,29,0,1,0,2,6,5,0,0,2,3,1,0,0,Orthodox,2611
Josh Copeland,Heavyweight,Male,2015-03-14,2015,3,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,2612
Josh Copeland,Error,Male,2014-11-22,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,2612
Norifumi Yamamoto,Peso_Pactado,Male,2012-02-25,2012,6,0,0,2,0,0,2,0,0,0,0,0,0,0,Southpaw,2613
Norifumi Yamamoto,Peso_Pactado,Male,2011-11-12,2011,6,0,0,2,0,0,2,0,0,0,0,0,0,0,Southpaw,2613
Norifumi Yamamoto,Peso_Pactado,Male,2011-02-05,2011,6,0,0,2,0,0,2,0,0,0,0,0,0,0,Southpaw,2613
Norifumi Yamamoto,Bantamweight,Male,2015-02-28,2015,7,0,0,3,0,0,3,0,0,0,0,0,0,0,Southpaw,2613
Cat Zingano,Featherweight,Women,2018-12-29,2018,16,1,2,0,2,3,3,0,0,0,1,2,0,0,Southpaw,2614
Cat Zingano,Featherweight,Women,2014-09-27,2014,16,1,2,0,2,3,3,0,0,0,1,2,0,0,Southpaw,2614
